TWEET,STOCK,DATE,LAST_PRICE,3_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY,TWTOKEN
RT @ColbyCovMMA: I grew up in Oregon and was around @Nike my whole life. It's funny watching a company that uses child slave labor overseas…,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,0.2,$RESERVED$ $MENTION$: I grew up in Oregon and was around $MENTION$ my whole life. It's funny watching a company that uses child slave labor overseas
RT @Apple: Welcome to the big screens. iPhone XS and iPhone XS Max.,Apple,25/09/2018,222.19,-0.0203879562536567,24554379.0,24.5,20.18,1,0.4,$RESERVED$ $MENTION$: Welcome to the big screens. iPhone XS and iPhone XS Max.
@rj_gallagher @peterjhasson @Google doesn’t mind writing code to manipulate USA elections..... but all of a sudden… https://t.co/fhh6NbTE7W,Google,13/09/2018,1182.14,-0.0059891383423284,2003418.0,18.038,16.833,1,0.0,$MENTION$ $MENTION$ $MENTION$ doesnt mind writing code to manipulate USA elections..... but all of a sudden $URL$
Check out DC REBEL PANT 3 PIRATE BLACK S NWT   https://t.co/IAPmcMb09R przez @eBay,eBay,13/09/2018,34.44,-0.0211962833914052,6716827.0,17.733,14.649,1,-0.1666666666666666,Check out DC REBEL PANT $NUMBER$ PIRATE BLACK S NWT $URL$ przez $MENTION$
"Check out Vintage Jewelry Lot 1980s Necklaces, Earrings, Bracelets, Pins, Wood, Lucite  #Unbranded https://t.co/XfocG0ubi0 via @eBay",eBay,05/09/2018,34.13,0.014063873425139,8820676.0,13.54,15.493,-1,0.0,"Check out Vintage Jewelry Lot $NUMBER$s Necklaces, Earrings, Bracelets, Pins, Wood, Lucite $HASHTAG$ $URL$ via $MENTION$"
"Awesome. 14 months after opening my Elite Controller, the left bumper breaks. Way to go, @Microsoft. $150 controller = cheap plastic.",Microsoft,31/01/2017,64.65,0.0174787316318638,25270549.0,16.199,13.125,1,1.0,"Awesome. $NUMBER$ months after opening my Elite Controller, the left bumper breaks. Way to go, $MENTION$. $150 controller = cheap plastic."
RT @Nike: Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit https://t.co/Wd5L42egV8,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,-0.6,$RESERVED$ $MENTION$: Dont ask if your dreams are crazy. Ask if theyre crazy enough. $HASHTAG$ $URL$
Check out Silvertone Decorative Heart Earrings by Coco Bee's WAS $15 NOW $ 8.99 #CocoBees https://t.co/muWdOSVOqI via @eBay,eBay,16/09/2018,34.1,0.0099706744868034,5376353.0,18.239,14.535,-1,0.0,Check out Silvertone Decorative Heart Earrings by Coco Bee's WAS $15 NOW $ $NUMBER$ $HASHTAG$ $URL$ via $MENTION$
Check out The Cold Between: A Central Corps Novel by Elizabeth Bonesteel (2016) Fiction  https://t.co/K1F6qZ9PHU via @eBay,eBay,04/09/2018,34.8,-0.0054597701149424,6743260.0,8.721,14.554,1,-0.3,Check out The Cold Between: A Central Corps Novel by Elizabeth Bonesteel (2016) Fiction $URL$ via $MENTION$
RT @MoreShelleyH: Roll’s-Royce fam #theafterparty @netflix || 📸 @shelleyhennig the chauffeuree via Instagram https://t.co/bpIKJ5nINP,Netflix,30/09/2017,181.35,0.0034188034188034,4227864.0,31.041,25.357,1,0.0,$RESERVED$ $MENTION$: Rolls-Royce fam $HASHTAG$ $MENTION$ || $EMOJI$ $MENTION$ the chauffeuree via Instagram $URL$
"RT @Apple: iPhone XS, iPhone XS Max, iPhone XR และ Apple Watch Series 4 แบบใหม่หมด มาถึงแล้ว #AppleEvent",Apple,14/09/2018,223.84,4.4674767691167376e-05,31999289.0,25.688,17.88,-1,0.0,"$RESERVED$ $MENTION$: iPhone XS, iPhone XS Max, iPhone XR Apple Watch Series $NUMBER$ $HASHTAG$"
@johnrich @Nike What's a John Rich and why does he need a dumbfuck soundman?,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.375,$MENTION$ $MENTION$ What's a John Rich and why does he need a dumbfuck soundman?
RT @netflix: @c_toro5 Love the passion but that DM is photoshopped. Sorry!,Netflix,23/09/2018,361.19,0.0115451701320635,11930568.0,44.094,41.762,1,0.5,$RESERVED$ $MENTION$: $MENTION$ Love the passion but that DM is photoshopped. Sorry!
"@JimCarrey @Nike It's ""capitalism with a conscience."" #justsayin",Nike,06/09/2018,80.4,0.0223880597014925,8577029.0,21.379,18.968,1,0.0,"$MENTION$ $MENTION$ It's ""capitalism with a conscience."" $HASHTAG$"
@Ryanair. My seats moved splitting my family up without asking and we’re still sitting on the tarmac in Birmingham.… https://t.co/VATYxJ40KP,Ryanair,01/10/2018,11.43,0.1469816272965879,8791892.0,74.954,49.664,1,0.0,$MENTION$. My seats moved splitting my family up without asking and were still sitting on the tarmac in Birmingham. $URL$
Check out Florida Marlins Miami True Fan Jersey logo Youth Small Stitched Boys/Girls #MLB https://t.co/VEk50dD9vd via @eBay,eBay,28/02/2017,33.9,0.0047197640117995,8105294.0,15.92,21.975,-1,0.0499999999999999,Check out Florida Marlins Miami True Fan Jersey logo Youth Small Stitched Boys/Girls $HASHTAG$ $URL$ via $MENTION$
Check out Robert Crumb Graves Trucking KEEP ON TRUCKIN' Retro VTG MID-CENTURY Mug ORIGINAL  https://t.co/ACMAgGZGaU via @eBay,eBay,29/09/2018,33.02,0.0169594185342215,8467405.0,22.738000000000003,17.202,1,0.375,Check out Robert Crumb Graves Trucking KEEP ON TRUCKIN' Retro VTG MID-CENTURY Mug ORIGINAL $URL$ via $MENTION$
Check out my listing @eBay - https://t.co/2ZXYtJS4AZ via @eBay,eBay,10/09/2018,33.71,0.0083061406110946,7787615.0,15.989,14.757,1,0.0,Check out my listing $MENTION$ - $URL$ via $MENTION$
The Bear Guarding the Beehive by Stephanie C. Fox https://t.co/RMxl3MoNhn via @amazon,Amazon,18/10/2018,1770.72,-0.0055175295924821,5873995.0,51.804,34.387,-1,0.0,The Bear Guarding the Beehive by Stephanie C. Fox $URL$ via $MENTION$
RT @netflix: RTing this because it's still true https://t.co/xWjUNA2rKS,Netflix,30/06/2017,149.41,0.010842647747808,5213315.0,32.714,28.827,1,0.35,$RESERVED$ $MENTION$: RTing this because it's still true $URL$
@pepsi #DumpNFL otherwise us Americans will #DumpPepsi #BoycotttheNFL and #BoycottNFLSponsors,Pepsi,30/09/2017,111.43,-0.0029615004935835,5122348.0,7.2429999999999986,8.986,-1,0.0,$MENTION$ $HASHTAG$ otherwise us Americans will $HASHTAG$ $HASHTAG$ and $HASHTAG$
@monkchips @salesforce Thanks. We have a very passionate team that can't wait for developers to use #SalesforceDX soon!,salesforce.com,31/01/2017,79.1,-0.0112515802781289,7835236.0,11.723,17.51,1,0.2,$MENTION$ $MENTION$ Thanks. We have a very passionate team that can't wait for developers to use $HASHTAG$ soon!
"RT @AngrierWHStaff: Hey @Nike, can we get a @CoryBooker “Bring It.” ad?",Nike,06/09/2018,80.4,0.0223880597014925,8577029.0,21.379,18.968,1,0.0,"$RESERVED$ $MENTION$: Hey $MENTION$, can we get a $MENTION$ Bring It. ad?"
@ChrissyTheBean @erichamilton_ @larrysellers14 @Hoebitussin @dretheoutsider_ @kylekuzma @Nike Just saw this and yea… https://t.co/eZJfbG6hQv,Nike,14/09/2018,83.49,-0.0103006348065636,4884358.0,23.117,18.114,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Just saw this and yea $URL$
RT @LaBeck81: @F3Moist @johnrich @Nike Nike has your money already and now you are ruining clothes that underprivileged kids could be using…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ Nike has your money already and now you are ruining clothes that underprivileged kids could be using
RT @Reuters: Mayor of stricken San Juan rips U.S. official over 'good news' comment https://t.co/Nn6Oupdw9g,Reuters,29/09/2017,50.5342,-0.0043594239148933,712240.0,7.8439999999999985,9.2,1,0.7,$RESERVED$ $MENTION$: Mayor of stricken San Juan rips U.S. official over 'good news' comment $URL$
Check out my listing @eBay - https://t.co/Mewkxl5rSN via @eBay,eBay,04/09/2018,34.8,-0.0054597701149424,6743260.0,8.721,14.554,1,0.0,Check out my listing $MENTION$ - $URL$ via $MENTION$
@JaJuanMontray14 @Draomin @dkub_369 @darrenrovell @FSBigBob @Nike @NFL We fw Robert👍🏿,Nike,03/09/2018,82.2,0.0,5177091.0,13.223,17.918,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ We fw Robert$EMOJI$$EMOJI$
RT @Reuters: BREAKING: Amazon CEO Jeff Bezos says the company is working on more legal options to challenge Trump travel ban,Amazon,31/01/2017,823.48,0.0149244668965851,3137196.0,13.447,16.992,1,0.35,$RESERVED$ $MENTION$: BREAKING: Amazon CEO Jeff Bezos says the company is working on more legal options to challenge Trump travel ban
RT @TMobile: Almost there!Keep tweeting with #HR4HR during the World Series and we’ll donate $2/tweet to @TeamRubicon’s hurricane recove…,TMobile,28/10/2018,65.11,0.0185839348794347,7111280.0,34.61,25.734,1,0.0,$RESERVED$ $MENTION$: Almost there!Keep tweeting with $HASHTAG$ during the World Series and well donate $2/tweet to $MENTION$ hurricane recove
Come to Understand Why @IBM Leads in Customer Experience Management #WatsonCE #DX #CX #CEM https://t.co/gdcYZBsVyz https://t.co/SPtOy7U99p,IBM,20/09/2018,151.15,-0.0212371816076745,5952223.0,11.077,10.457,-1,0.0,Come to Understand Why $MENTION$ Leads in Customer Experience Management $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$ $URL$
RT @BTS_ARMY_I: This time it was @Microsoft that was blessed with the voices of @BTS_twtARMY!! Let's stream hardcore before the c…,Microsoft,01/07/2017,68.93,0.0126215000725372,24161068.0,19.979,17.602,1,0.0,$RESERVED$ $MENTION$: This time it was $MENTION$ that was blessed with the voices of $MENTION$!! Let's stream hardcore before the c
@naynanjani @netflix Lol but i love sarah paulson and sandra,Netflix,24/10/2018,301.83,0.1021767219958255,19039297.0,83.53399999999998,58.904,-1,0.65,$MENTION$ $MENTION$ Lol but i love sarah paulson and sandra
RT @modmktrapril: Salon A now with @Oracle @AdamStroud and @Certain #sdtechx https://t.co/TYMZLWKVY7,Oracle,31/10/2017,50.9,-0.0003929273084478,14453112.0,12.601,9.461,1,0.0,$RESERVED$ $MENTION$: Salon A now with $MENTION$ $MENTION$ and $MENTION$ $HASHTAG$ $URL$
Check out  Russell &amp; Bromley studded hobo 100% leather XL  https://t.co/OPOluoPom6 przez @eBay,eBay,11/09/2018,34.11,-0.0035180299032541,4970617.0,17.473,15.015999999999998,-1,0.0,Check out Russell &amp; Bromley studded hobo $NUMBER$% leather XL $URL$ przez $MENTION$
RT @Reuters: Amazon is in talks with Chile to house and mine data generated by the country’s giant telescopes. @CassLGarrison reports: http…,Amazon,05/09/2018,1994.82,0.0089682277097683,8220576.0,23.568,21.461,1,0.0,$RESERVED$ $MENTION$: Amazon is in talks with Chile to house and mine data generated by the countrys giant telescopes. $MENTION$ reports: http
@Samanth41674105 @KrisParonto @Nike you should had this photo as your campaign,Nike,10/09/2018,82.1,-0.0219244823386114,6965631.0,25.255,18.722,-1,0.0,$MENTION$ $MENTION$ $MENTION$ you should had this photo as your campaign
"@sclancy79 @NFL @Nike If you love your country so much, why didn't you donate those shoes to someone who could use… https://t.co/OMzsgVpcRJ",Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,0.35,"$MENTION$ $MENTION$ $MENTION$ If you love your country so much, why didn't you donate those shoes to someone who could use $URL$"
Check out Chaps Ralph Lauren Polo Long Sleeve Button Down Shirt Men Medium 90's Vintage M https://t.co/ewgC350NIP @eBay,eBay,20/09/2018,34.24,-0.0011682242990653,15877016.0,10.962,13.911,-1,-0.1027777777777778,Check out Chaps Ralph Lauren Polo Long Sleeve Button Down Shirt Men Medium $NUMBER$'s Vintage M $URL$ $MENTION$
"RT @Reuters: MORE: UK Prime Minister May says the verdict in the case of two Reuters journalists undermines freedom of media in Myanmar, jo…",Reuters,04/09/2018,48.871,0.0036074563647152,2464463.0,19.369,16.923,-1,0.5,"$RESERVED$ $MENTION$: MORE: UK Prime Minister May says the verdict in the case of two Reuters journalists undermines freedom of media in Myanmar, jo"
Check out Zendaya - 4x6 Color Glossy Photograph.  Only $6.99.  https://t.co/ztfB9kfBza via @eBay,eBay,29/12/2017,37.74,0.0052994170641228,4652483.0,9.985,19.193,-1,0.0,Check out Zendaya - $NUMBER$x6 Color Glossy Photograph. Only $6.99. $URL$ via $MENTION$
RT @Apple: Everything to know about the all-new iPhone XS and XS Max in :54,Apple,22/09/2018,217.66,0.0032619682072958,96246748.0,27.839,19.836,1,0.0,$RESERVED$ $MENTION$: Everything to know about the all-new iPhone XS and XS Max in :54
"RT @DigitalStormPC: Biggest giveaway ever 🔥 $8,000 Aventum X powered by a limited edition @intel Core i7-8086K can be yours!Delicious tem…",Intel,12/09/2018,44.93,0.0338304028488761,29778722.0,16.243,19.296,1,-0.0714285714285714,"$RESERVED$ $MENTION$: Biggest giveaway ever $EMOJI$ $8,000 Aventum X powered by a limited edition $MENTION$ Core i7-8086K can be yours!Delicious tem"
Check out Ancient Egypt Soldier In Loincloth Resin Sculpture Paper Weight 6 cm Unique  #Unbranded https://t.co/9kAYt4PW82 via @eBay,eBay,19/10/2018,28.75,0.1217391304347826,39779447.0,58.203,35.868,-1,0.375,Check out Ancient Egypt Soldier In Loincloth Resin Sculpture Paper Weight $NUMBER$ cm Unique $HASHTAG$ $URL$ via $MENTION$
Check out Victorian Sardinian Red Coral Carved BIG Brooch Pin Rose Angel 14K Perfect c1860  https://t.co/HTAlcuK2Le via @eBay,eBay,27/10/2018,27.34,-0.0018288222384784,16691760.0,54.536,37.821,1,0.4,Check out Victorian Sardinian Red Coral Carved BIG Brooch Pin Rose Angel $NUMBER$K Perfect c1860 $URL$ via $MENTION$
"Sacrifice, Violence, and Ideology Among the Moche: The Rise of Social Complex... https://t.co/jedTdFXJby via @amazon",Amazon,28/02/2017,845.04,0.0002366751869734,2793709.0,10.6,15.837,-1,-0.1333333333333333,"Sacrifice, Violence, and Ideology Among the Moche: The Rise of Social Complex... $URL$ via $MENTION$"
"@harrisonquinn90 @Muffugga @ClayTravis @Nike Seriously, find a good Church. Jesus loves everyone and it will be lif… https://t.co/MRLmBnu8al",Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,0.1833333333333332,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ Seriously, find a good Church. Jesus loves everyone and it will be lif $URL$"
"RT @Walmart: @FattyNDOrKy ""It goes down, down baby."" 👯",Walmart,23/10/2018,97.8,-0.006646216768916,9405824.0,19.687,16.489,-1,-0.1555555555555556,"$RESERVED$ $MENTION$: $MENTION$ ""It goes down, down baby."" $EMOJI$"
Check out my listing @eBay - https://t.co/3wtQXbhlCf via @eBay,eBay,26/09/2018,33.58,0.0136986301369863,14006968.0,22.941,17.04,1,0.0,Check out my listing $MENTION$ - $URL$ via $MENTION$
"@Toyota I was on the way back home from Fargo in minot there was a mark 4 Supra turning to the right, that was a fe… https://t.co/X6Gvw3O3CL",Toyota,01/10/2018,7060.0,0.0049575070821529,5387000.0,17.357,18.484,-1,0.1428571428571428,"$MENTION$ I was on the way back home from Fargo in minot there was a mark $NUMBER$ Supra turning to the right, that was a fe $URL$"
"RT @KenyaAirways: The launch dinner in New York is a partnership between @KenyaAirways, @Boeing and @GeneralElectric. The flight will be op…",Boeing,24/09/2018,367.99,0.0115220522296801,2800161.0,19.693,22.374,1,0.1363636363636363,"$RESERVED$ $MENTION$: The launch dinner in New York is a partnership between $MENTION$, $MENTION$ and $MENTION$. The flight will be op"
RT @tamronhall: I’m thrilled to announce my partnership with the ABC Owned Television Stations to launch my new @Disney and @ABCEntertainme…,Disney,26/09/2018,115.21,-0.0417498481034631,11141544.0,18.798,13.007,1,0.3681818181818181,$RESERVED$ $MENTION$: Im thrilled to announce my partnership with the ABC Owned Television Stations to launch my new $MENTION$ and $MENTION$
@BrantleyGasaway @amazon What? Is this a serious book or satire?,Amazon,30/06/2017,968.0,0.0090702479338842,3390345.0,17.035,19.114,-1,0.0,$MENTION$ $MENTION$ What? Is this a serious book or satire?
RT @emmachammond: @StephenKeesler @hulu It is we need to #SaveDeception #PickUpDeception @hulu @PrimeVideo @netflix @NetflixLifee @Deceptio…,Netflix,23/09/2018,361.19,0.0115451701320635,11930568.0,44.094,41.762,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ It is we need to $HASHTAG$ $HASHTAG$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$
RT @WindsongJProbst: @engadget @engadget  I know where @netflix could spend their 2 million dollars.  #SaveShadowHunters #ShadowHuntersChat…,Netflix,23/10/2018,333.16,-0.0014707647976948,14907326.0,63.246,51.55,-1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ I know where $MENTION$ could spend their $NUMBER$ million dollars. $HASHTAG$ $HASHTAG$
Are fucking kidding me the nightmare before Christmas is not on Netflix anymore wtf is this shit @netflix is prime time of the year,Netflix,30/09/2018,374.13,0.0175874695961296,7114878.0,33.245,40.211,-1,-0.4333333333333333,Are fucking kidding me the nightmare before Christmas is not on Netflix anymore wtf is this shit $MENTION$ is prime time of the year
Awesome movie!  Love &amp; Mercy Amazon Instant Video ~ Elizabeth Banks https://t.co/CyjL9ZCS8J via @amazon,Amazon,01/06/2017,995.95,-0.0001706912997641,2454841.0,8.721,14.58,1,1.0,Awesome movie! Love &amp; Mercy Amazon Instant Video ~ Elizabeth Banks $URL$ via $MENTION$
RT @iHeartRadio: Caption this pic of @TheVampsband + @JoJoWright 😂#iHeartDayStage #TheVamps @TMobile https://t.co/td5gWSqU2T,TMobile,23/09/2018,69.07,0.0008686839438251,4046051.0,20.064,15.948,1,0.0,$RESERVED$ $MENTION$: Caption this pic of $MENTION$ + $MENTION$ $EMOJI$$HASHTAG$ $HASHTAG$ $MENTION$ $URL$
@Apple When you turn it upside down it looks like someone taking a shit.,Apple,10/09/2018,218.33,0.0136032611184903,39516453.0,18.75,22.799,1,-0.1777777777777778,$MENTION$ When you turn it upside down it looks like someone taking a shit.
RT @Google: 🎉 #SearchIs20 🎉Explore popular searches over the last two decades in today's birthday video #GoogleDoodle.,Google,27/09/2018,1207.36,-0.0230254439438112,1813652.0,18.416,17.695,-1,0.3,$RESERVED$ $MENTION$: $EMOJI$ $HASHTAG$ $EMOJI$Explore popular searches over the last two decades in today's birthday video $HASHTAG$.
"RT @generalelectric: With the ability to make and store solar energy – and back it up with traditional fuels, GE hybrid energy technology i…",General Electric,21/10/2018,12.0733,-0.014329139506183,86785513.0,32.739000000000004,41.26600000000001,1,0.0,"$RESERVED$ $MENTION$: With the ability to make and store solar energy and back it up with traditional fuels, GE hybrid energy technology i"
"RT @LarenzTate: When the love is real, nothing else matters...#Deuces #NewMovie #Netflix #DeucesTheMovie April 1 @netflix https://t.co/qfm…",Netflix,31/03/2017,147.81,-0.0178607672011366,3888237.0,18.363,16.317,-1,0.35,"$RESERVED$ $MENTION$: When the love is real, nothing else matters...$HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ April $NUMBER$ $MENTION$ $URL$"
@ATT is coming out to hook up our cable boxes today &amp; then coming out tomorrow to set up our wifi. really don’t und… https://t.co/T1a4J7Q3pF,AT&T,05/09/2018,32.02,-0.0024984384759525,26723593.0,10.71,16.8,-1,0.0,$MENTION$ is coming out to hook up our cable boxes today &amp; then coming out tomorrow to set up our wifi. really dont und $URL$
RT @Reuters: Trump says FBI has free rein on interviews in Kavanaugh probe https://t.co/tcWCGPKXMj,Reuters,01/10/2018,49.9284,0.0077210565529837,8940163.0,7.945,13.033,-1,0.4,$RESERVED$ $MENTION$: Trump says FBI has free rein on interviews in Kavanaugh probe $URL$
"RT @Nike: Believe in something, even if it means sacrificing everything.",Nike,06/09/2018,80.4,0.0223880597014925,8577029.0,21.379,18.968,-1,0.0,"$RESERVED$ $MENTION$: Believe in something, even if it means sacrificing everything."
"Intel Nazi Gang asks @Adobe to delete my purchased products and the links to download, and Adobe, like a complacent… https://t.co/7a1iJStDUD",Intel,07/09/2018,46.45,0.0325080731969859,25958345.0,16.189,18.279,-1,0.0,"Intel Nazi Gang asks $MENTION$ to delete my purchased products and the links to download, and Adobe, like a complacent $URL$"
"RT @netflix: Don't cry because it's over, smile because you're probably going to rewatch it in a week anyway.",Netflix,31/05/2017,163.07,-0.0039246949162935,5328919.0,18.548,26.631,1,0.3,"$RESERVED$ $MENTION$: Don't cry because it's over, smile because you're probably going to rewatch it in a week anyway."
"RT @Reuters: MORE: Under sanctions, all of Maduro's assets subject to U.S. jurisdiction are frozen, all Americans prohibited from dealing w…",Reuters,31/07/2017,50.5452,0.0037055942008341,1301289.0,5.305,8.792,1,0.1666666666666666,"$RESERVED$ $MENTION$: MORE: Under sanctions, all of Maduro's assets subject to U.S. jurisdiction are frozen, all Americans prohibited from dealing w"
Check out MONSOON RED WOMAN'S DRESS SIZE UK 18 EUR 46 US 14 #Monsoon https://t.co/4ZuUwBCN9d via @eBay,eBay,23/10/2018,28.19,0.0198652004256828,12577530.0,50.797,35.345,1,0.0,Check out MONSOON RED WOMAN'S DRESS SIZE UK $NUMBER$ EUR $NUMBER$ US $NUMBER$ $HASHTAG$ $URL$ via $MENTION$
RT @CBSThisMorning: Tuesday marks 17 years since the 9/11 terror attacks. A moment of silence will be held at 8:46 a.m. ET on @CBS. #NeverF…,CBS,11/09/2018,55.4,0.011913357400722,4247511.0,26.816,18.002,1,0.0,$RESERVED$ $MENTION$: Tuesday marks $NUMBER$ years since the $NUMBER$/11 terror attacks. A moment of silence will be held at $NUMBER$:46 a.m. ET on $MENTION$. $HASHTAG$
"Every student deserves an education! Syrian Refugees in Lebanon are getting better access thanks to @HP, the Cloone… https://t.co/Ug8BPvtW4R",HP,29/10/2018,23.02,0.0047784535186793,9897324.0,32.388000000000005,32.388000000000005,-1,0.0,"Every student deserves an education! Syrian Refugees in Lebanon are getting better access thanks to $MENTION$, the Cloone $URL$"
RT @WeSupport45: @seattletimes @Jim_Brunner Boycott Nike!Please Follow @45Pres2020 who sacrificed 5 pair of @Nike Shoes to make this video…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Boycott Nike!Please Follow $MENTION$ who sacrificed $NUMBER$ pair of $MENTION$ Shoes to make this video
@Nike thank you for standing for something and I support you and will continue to support you. Colin Kaepernick is… https://t.co/b2ml4cSSVz,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,0.0,$MENTION$ thank you for standing for something and I support you and will continue to support you. Colin Kaepernick is $URL$
RT @DcMarsh64: @realDonaldTrump Just bought a subscription to @nytimes  while wearing my brand new @Nike ‘s!,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,0.1704545454545454,$RESERVED$ $MENTION$: $MENTION$ Just bought a subscription to $MENTION$ while wearing my brand new $MENTION$ s!
RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let’s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw,TMobile,28/02/2017,62.53,-0.005117543579082,4297878.0,33.166,30.373,-1,0.0,$RESERVED$ $MENTION$: My $HASHTAG$ commercial w/ $MENTION$. Lets go!! Let me see those $HASHTAG$ $URL$
@Reuters #Putin is very much afraid of the popular uprising.,Reuters,29/09/2017,50.5342,-0.0043594239148933,712240.0,7.8439999999999985,9.2,1,0.0,$MENTION$ $HASHTAG$ is very much afraid of the popular uprising.
RT @netflix: they made us an offer we couldn't refuse https://t.co/HLIQj56yFy,Netflix,29/12/2017,191.96,-0.0218795582413003,5187606.0,24.448,25.15,-1,0.0,$RESERVED$ $MENTION$: they made us an offer we couldn't refuse $URL$
"RT @Apple: iPhone XS, iPhone XS Max, iPhone XR และ Apple Watch Series 4 แบบใหม่หมด มาถึงแล้ว #AppleEvent",Apple,13/09/2018,226.41,-0.0356874696347333,41706377.0,25.87,17.349,-1,0.0,"$RESERVED$ $MENTION$: iPhone XS, iPhone XS Max, iPhone XR Apple Watch Series $NUMBER$ $HASHTAG$"
"@rebelin_CA @vmprk @Google Creating multiple accounts is just a waste of time for kaushal voting, As I said there a… https://t.co/zRPCIzNJk2",Google,04/09/2018,1211.31,0.0169155707457215,2072869.0,21.242,18.35,-1,-0.1,"$MENTION$ $MENTION$ $MENTION$ Creating multiple accounts is just a waste of time for kaushal voting, As I said there a $URL$"
"@Reuters @elonmusk I mean, it would have to be different than taking a car to a traditional dealer. Lots of drivers… https://t.co/O1uJe7m31z",Reuters,17/09/2018,50.1267,0.0002194439290837,2828945.0,11.155,16.894000000000002,-1,-0.1041666666666666,"$MENTION$ $MENTION$ I mean, it would have to be different than taking a car to a traditional dealer. Lots of drivers $URL$"
"YO! @fluffyguy why don't you bid on this @VW bus!? I know you're a collector! Hell, I'll even drive it to you where… https://t.co/20VPrfTcw3",Volkswagen,02/09/2018,140.3,0.0146828225231646,1165100.0,24.15,24.216,-1,0.0,"YO! $MENTION$ why don't you bid on this $MENTION$ bus!? I know you're a collector! Hell, I'll even drive it to you where $URL$"
RT @TMobile: And...cut! 🗡️ Congrats to Alliyah B who just scored one year of free movie tickets from @AtomTickets &amp;…,TMobile,31/10/2017,59.77,0.0532039484691316,7361313.0,37.661,22.426,-1,0.0,$RESERVED$ $MENTION$: And...cut! $EMOJI$ Congrats to Alliyah B who just scored one year of free movie tickets from $MENTION$ &amp;
RT @SherriHill: Just got this from the warehouse where they filled an entire @UPS trailer. New dresses will be in your local store…,UPS,31/01/2017,109.13,0.0821039127645927,12755479.0,40.751,23.277,-1,0.2,$RESERVED$ $MENTION$: Just got this from the warehouse where they filled an entire $MENTION$ trailer. New dresses will be in your local store
RT @Reuters: UK names two Russians for attempted murder of Skripals https://t.co/fcUqVVO6u1,Reuters,05/09/2018,48.9922,0.0011246688248334,2480604.0,19.22,16.910999999999998,-1,0.0,$RESERVED$ $MENTION$: UK names two Russians for attempted murder of Skripals $URL$
RT @OliverMcGee: Delete everything. Even if it means losing everything. Just delete it. @HillaryClinton Retweet 😂🤣 @Nike https://t.co/hFfC3…,Nike,19/09/2018,84.43,-0.0111334833589957,8053129.0,17.913,19.231,-1,0.0,$RESERVED$ $MENTION$: Delete everything. Even if it means losing everything. Just delete it. $MENTION$ Retweet $EMOJI$ $MENTION$ $URL$
RT @CaseyNeistat: dear @Nike i appreciate you for standing with @Kaepernick7 https://t.co/KEvLlzeGGV,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.0,$RESERVED$ $MENTION$: dear $MENTION$ i appreciate you for standing with $MENTION$ $URL$
"RT @GovMikeHuckabee: US Airman @BrianKolfage lost both legs &amp; an arm, but that's not enough sacrifice for @facebook who shut his page down.…",Facebook,28/10/2018,145.37,0.0383848111714933,31303341.0,48.724,34.649,-1,0.0,"$RESERVED$ $MENTION$: US Airman $MENTION$ lost both legs &amp; an arm, but that's not enough sacrifice for $MENTION$ who shut his page down."
RT @Nike: Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit https://t.co/Wd5L42egV8,Nike,06/09/2018,80.4,0.0223880597014925,8577029.0,21.379,18.968,1,-0.6,$RESERVED$ $MENTION$: Dont ask if your dreams are crazy. Ask if theyre crazy enough. $HASHTAG$ $URL$
