TWEET,STOCK,DATE,LAST_PRICE,3_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY,TWTOKEN
"RT @IndieWire: Here's every new movie hitting @netflix in June, from ""Zodiac"" to #Okja: https://t.co/tgjgHBSknQ https://t.co/LX25ohU12T",Netflix,31/05/2017,163.07,-0.0039246949162935,5328919.0,18.548,26.631,1,0.1363636363636363,"$RESERVED$ $MENTION$: Here's every new movie hitting $MENTION$ in June, from ""Zodiac"" to $HASHTAG$: $URL$ $URL$"
"Check out Anyasun Emergency Hand Crank Dynamo LED Flashlight FM Radio, SOS Alarm Siren NEW  https://t.co/hulerguuSQ via @eBay",eBay,12/09/2018,34.26,-0.0078809106830121,6035857.0,17.333,14.621,-1,0.1363636363636363,"Check out Anyasun Emergency Hand Crank Dynamo LED Flashlight FM Radio, SOS Alarm Siren NEW $URL$ via $MENTION$"
Check out Vintage Canvas Boy Scouts Logo Yucca Pack 574 Backpack DayPack   https://t.co/UwwoNJEHNV via @eBay,eBay,21/10/2018,28.75,0.0973913043478261,39779447.0,58.203,35.868,-1,0.0,Check out Vintage Canvas Boy Scouts Logo Yucca Pack $NUMBER$ Backpack DayPack $URL$ via $MENTION$
RT @CoolTrainerEl: @sclancy79 @NFL @Nike Nike made Kap the face of their campaignThe face of Under Armour told the POTUS he’s not visitin…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ Nike made Kap the face of their campaignThe face of Under Armour told the POTUS hes not visitin
"Check out Porcelain Clown gorgeous Jackie Le Claire ""Children's Clown"" signed Juckie 0329 https://t.co/pzOhslKl3H @eBay",eBay,29/10/2018,26.82,0.0193885160328113,18291838.0,51.611,37.935,-1,0.7,"Check out Porcelain Clown gorgeous Jackie Le Claire ""Children's Clown"" signed Juckie $NUMBER$ $URL$ $MENTION$"
RT @netflix: Double woke. 🙌 https://t.co/v1Sq8sIrOx,Netflix,30/06/2017,149.41,0.010842647747808,5213315.0,32.714,28.827,1,0.0,$RESERVED$ $MENTION$: Double woke. $EMOJI$ $URL$
‘Believe survivors. There’s no such thing as the perfect survivor.’ Captions thanks to @jpmorgan @Chase. #MeToo… https://t.co/jKo19TPbkr,JPMorgan,11/09/2018,114.43,-0.0009612863759504,9333781.0,7.601,11.156,-1,0.0,Believe survivors. Theres no such thing as the perfect survivor. Captions thanks to $MENTION$ $MENTION$. $HASHTAG$ $URL$
@Ryanair The twat should have been put off the flight and have his passport marked so he can never board another ae… https://t.co/vLlL3YweLB,Ryanair,22/10/2018,11.93,-0.0402347024308466,1331039.0,39.683,50.326,-1,0.1,$MENTION$ The twat should have been put off the flight and have his passport marked so he can never board another ae $URL$
RT @healingtomato: 10 minutes breakfast meal prep! https://t.co/JG22LbVIAx   #sponsored #CalciYUM #Yoplait @Walmart #breakfast…,Walmart,01/03/2017,70.45,0.0275372604684172,13522717.0,21.237,17.533,1,0.0,$RESERVED$ $MENTION$: $NUMBER$ minutes breakfast meal prep! $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $MENTION$ $HASHTAG$
"@renoomokri @Soojaey @Sadiq_Cyrus @LD_shugar @ShehuSani @HSBC After reading the long article, I can humbly tell Ren… https://t.co/IsAwj3eBm4",HSBC,18/09/2018,650.6,0.0119889332923454,20137068.0,10.363,11.167,1,-0.125,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ After reading the long article, I can humbly tell Ren $URL$"
RT @Nike: Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit https://t.co/Wd5L42egV8,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,-0.6,$RESERVED$ $MENTION$: Dont ask if your dreams are crazy. Ask if theyre crazy enough. $HASHTAG$ $URL$
Check out Eureka Halloween Seals Stickers 5506 Booklets USA Witch Cat Bat Pumpkin VTG 1955  https://t.co/L362etDwpi via @eBay,eBay,31/10/2017,37.64,-0.022316684378321,6722841.0,19.794,16.127,-1,0.0,Check out Eureka Halloween Seals Stickers $NUMBER$ Booklets USA Witch Cat Bat Pumpkin VTG $NUMBER$ $URL$ via $MENTION$
2017 Summer New Product Big swing Stripe Skirt Without Sleeve Waist Print Dre... https://t.co/kuk9iOKSoc 来自 @amazon,Amazon,01/08/2017,996.19,0.0239412160330859,4572576.0,25.539,20.824,-1,0.0681818181818181,$NUMBER$ Summer New Product Big swing Stripe Skirt Without Sleeve Waist Print Dre... $URL$ $MENTION$
@TriBabbitt @santanderuk @AICongressLDN @bancosantander I totally agree. Makes me think of all the things that prov… https://t.co/cArEtV6cFy,Santander,12/09/2018,4.237,-0.0139249468963889,52549634.0,14.369000000000002,16.891,1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ I totally agree. Makes me think of all the things that prov $URL$
RT @RealCandaceO: Congratulations to @adidas for a wonderful win in business today!They are proof that sometimes all you have to do is s…,adidas,04/09/2018,210.5,0.0190023752969121,636913.0,17.278,29.276,1,1.0,$RESERVED$ $MENTION$: Congratulations to $MENTION$ for a wonderful win in business today!They are proof that sometimes all you have to do is s
@jthurgood1 @amazon @JeffBezos oh my goodness what a dream world that is,Amazon,31/10/2017,1105.28,-0.0039175593514764,3476967.0,69.48100000000001,39.548,1,0.0,$MENTION$ $MENTION$ $MENTION$ oh my goodness what a dream world that is
RT @Burberry: Watch highlights from our February show. #BurberryShow https://t.co/vpc91SX5iP,Burberry,01/03/2017,1772.0,-0.0626410835214447,3251362.0,22.47,16.805,1,0.0,$RESERVED$ $MENTION$: Watch highlights from our February show. $HASHTAG$ $URL$
"RT @Apple: The all-new iPhone XS, iPhone XS Max, iPhone XR and Apple Watch Series 4 are here. #AppleEvent",Apple,12/09/2018,221.07,0.0010403944451984,49278740.0,22.583,17.953,-1,0.0,"$RESERVED$ $MENTION$: The all-new iPhone XS, iPhone XS Max, iPhone XR and Apple Watch Series $NUMBER$ are here. $HASHTAG$"
Check out my listing @eBay - https://t.co/qkot6fLQA6 via @eBay,eBay,24/09/2018,33.72,0.0094899169632265,8746536.0,9.487,14.181,1,0.0,Check out my listing $MENTION$ - $URL$ via $MENTION$
"Men In Black 3 (DVD, 2012) https://t.co/RByDpsEABa via @eBay.",eBay,31/08/2017,36.13,-0.0365347356767229,8591090.0,16.855,18.385,1,-0.1666666666666666,"Men In Black $NUMBER$ (DVD, $NUMBER$) $URL$ via $MENTION$."
"@fullerhouse @netflix ♫ Whatever happened to predictability?The milkman, the paperboy, the evening tv?.....♫ HAVE… https://t.co/jy5TW0aG7o",Netflix,30/10/2018,285.81,0.0490535670550364,23685702.0,65.92699999999999,59.646,-1,0.0,"$MENTION$ $MENTION$ $EMOJI$ Whatever happened to predictability?The milkman, the paperboy, the evening tv?.....$EMOJI$ HAVE $URL$"
@ReutersPolitics @Reuters top weasel rat bastard.,Reuters,31/03/2017,47.6154,0.0099463618913208,988270.0,6.877000000000002,13.263,-1,0.5,$MENTION$ $MENTION$ top weasel rat bastard.
RT @Nike: Kids from Akron don’t just dream it. They do it. #justdoit https://t.co/Cmj2caP2Mq,Nike,18/10/2018,75.6,-0.008068783068783,7622219.0,46.003,30.349,1,0.0,$RESERVED$ $MENTION$: Kids from Akron dont just dream it. They do it. $HASHTAG$ $URL$
RT @HCDSociety: @facebook #glorifies #anorexia and takes no #social #responsibility for people who publish material that #encourage…,Facebook,31/05/2017,151.46,0.0044236101941105,18023917.0,13.186,16.089000000000002,-1,0.0,$RESERVED$ $MENTION$: $MENTION$ $HASHTAG$ $HASHTAG$ and takes no $HASHTAG$ $HASHTAG$ for people who publish material that $HASHTAG$
"RT @DigitalStormPC: Biggest giveaway ever 🔥 $8,000 Aventum X powered by a limited edition @intel Core i7-8086K can be yours!Delicious tem…",Intel,02/09/2018,48.43,-0.0039231881065454,16483981.0,18.937,31.995,1,-0.0714285714285714,"$RESERVED$ $MENTION$: Biggest giveaway ever $EMOJI$ $8,000 Aventum X powered by a limited edition $MENTION$ Core i7-8086K can be yours!Delicious tem"
Once again another shitty 💩 coffee ☕️ from @McDonalds they need a lesson in making coffee.,McDonald's,01/08/2017,154.04,0.0117501947546092,4185050.0,29.846,18.458,-1,0.0,Once again another shitty $EMOJI$ coffee $EMOJI$ from $MENTION$ they need a lesson in making coffee.
@AllPSUfootball @mcd3putt @Nike The answer to your question lies in his current sitution with the NFL’s teams.,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,0.0,$MENTION$ $MENTION$ $MENTION$ The answer to your question lies in his current sitution with the NFLs teams.
RT @netflix: 24 years ago today Rachel Green ran out of her wedding and into Central Perk 💕 ☕️ https://t.co/zSZUNYxPxm,Netflix,22/09/2018,361.19,0.0159749716215841,11930568.0,44.094,41.762,1,-0.1,$RESERVED$ $MENTION$: $NUMBER$ years ago today Rachel Green ran out of her wedding and into Central Perk $EMOJI$ $EMOJI$ $URL$
RT @netflix: if you don't dream about @MarkRuffalo's character in 13 Going On 30 at least once a week then you're lying,Netflix,30/11/2017,187.58,0.0398230088495575,6630051.0,35.174,25.384,-1,-0.3,$RESERVED$ $MENTION$: if you don't dream about $MENTION$'s character in $NUMBER$ Going On $NUMBER$ at least once a week then you're lying
"RT @nikitakhara: Thank you, @Starbucks CEO for committing to hire 10,000 refugees.To all those tweeting #boycottstarbucks, thanks for the…",Starbucks,31/01/2017,55.22,0.0162984425932632,14307985.0,23.916,17.298,1,0.2,"$RESERVED$ $MENTION$: Thank you, $MENTION$ CEO for committing to hire $NUMBER$ refugees.To all those tweeting $HASHTAG$, thanks for the"
"@johnrich @Nike Socks were the only Nike products you could afford, they won’t miss you",Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.0,"$MENTION$ $MENTION$ Socks were the only Nike products you could afford, they wont miss you"
RT @williamsmjw: Myanmar just sentenced two of our @Reuters colleagues to seven years in jail for exposing this massacre. Please share the…,Reuters,03/09/2018,49.0473,0.0,3566561.0,19.213,16.855,1,-0.1,$RESERVED$ $MENTION$: Myanmar just sentenced two of our $MENTION$ colleagues to seven years in jail for exposing this massacre. Please share the
"Via @Reuters: Trade war uncertainty drags on markets, world stock index down for fifth day https://t.co/MtbG0YndU6 https://t.co/wC3o6gvhMv",Reuters,06/09/2018,49.5209,-0.0095636387868556,2366771.0,18.779,16.945999999999998,1,-0.1555555555555556,"Via $MENTION$: Trade war uncertainty drags on markets, world stock index down for fifth day $URL$ $URL$"
RT @nicekicks: More colorways of the @Nike React Element 87 are on the way. https://t.co/bOgg1dtDgx,Nike,26/09/2018,83.7,0.0221027479091994,16357066.0,19.957,19.979,-1,0.5,$RESERVED$ $MENTION$: More colorways of the$MENTION$ React Element $NUMBER$ are on the way. $URL$
"@Apple I hate to say this, but I have seen this picture too much. It looks like a cross-section of a breast, lookin… https://t.co/bJuPmiVQnX",Apple,29/09/2018,225.74,-0.0235669354124214,22929364.0,15.841,20.065,-1,-0.3,"$MENTION$ I hate to say this, but I have seen this picture too much. It looks like a cross-section of a breast, lookin $URL$"
@verizon The rewards at Verizon is useless,Verizon,30/11/2017,50.89,-0.063470229907644,33268492.0,15.063,22.322,-1,-0.5,$MENTION$ The rewards at Verizon is useless
"RT @mnottingham: Now @HSBC say #Brexit mucking them about. They may only move 100s of jobs from London not 1,000s. That's still £mil…",HSBC,31/10/2017,734.3,0.0190657769304099,32637919.0,12.419,12.557,-1,0.0,$RESERVED$ $MENTION$: Now $MENTION$ say $HASHTAG$ mucking them about. They may only move $NUMBER$s of jobs from London not $NUMBER$s. That's still mil
RT @SophieLSE: Excellent @Reuters commentary. Mentions @CrDumasy and @CRbuildpeace work amongst others: Building peace requires pragmatism…,Reuters,26/09/2018,50.0606,-0.0017598670411462,4494517.0,6.103,12.861,1,1.0,$RESERVED$ $MENTION$: Excellent $MENTION$ commentary. Mentions $MENTION$ and $MENTION$ work amongst others: Building peace requires pragmatism
@Groupon hey fuck u I hit unsubscribe multiple times and I’m still getting emails,Groupon,18/10/2018,3.52,-0.0028409090909091,4187799.0,67.48,43.825,1,-0.2,$MENTION$ hey fuck u I hit unsubscribe multiple times and Im still getting emails
@davidwalczak18 @news_store_com @AngelCIraq214 @FedEx @RepDonBeyer @HillaryClinton @BarackObama @VA8thCDDems… https://t.co/Fhaqq0Bpas,FedEx,22/09/2018,247.32,-0.0179524502668607,2390061.0,35.198,22.749,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $URL$
RT @Josie_028: @HP_Jewellers @HP It's option A. Maharashtra #GaneshaContest #hpjewellers Join @Dimpi5078 @nkb_krr @KuKu_1990 @Raajsha2 @Jan…,HP,23/09/2018,25.83,-0.0054200542005418,21915838.0,11.559,15.026,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ It's option A. Maharashtra $HASHTAG$ $HASHTAG$ Join $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$
@JohnLegere @palanvinod @TMobile Are there Nike watches or stainless going to be offered or just the standard? Both… https://t.co/OsFDLhNIK0,TMobile,12/09/2018,67.92,-0.0519729093050648,5020278.0,22.012,30.021,-1,0.1,$MENTION$ $MENTION$ $MENTION$ Are there Nike watches or stainless going to be offered or just the standard? Both $URL$
"@r2485gupta @Apple Ek $70 ka repair ka apple expected charge $1200(if the screen is not replaced) bolta hai, iMac k… https://t.co/tv69ERXQxR",Apple,30/10/2018,213.3,0.0140646976090014,36659990.0,31.718000000000004,30.011,1,-0.1,"$MENTION$ $MENTION$ Ek $70 ka repair ka apple expected charge $1200(if the screen is not replaced) bolta hai, iMac k $URL$"
@ColinCowherd @Nike @Kaepernick7 I don’t disagree but your partner is right @WhitlockJason. His days were numbered… https://t.co/YMnwb09fW0,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.2857142857142857,$MENTION$ $MENTION$ $MENTION$ I dont disagree but your partner is right $MENTION$. His days were numbered $URL$
RT @Reuters: BREAKING: U.S. sanctions 11 North Korean individuals and one North Korean company - treasury website…,Reuters,31/03/2017,47.6154,0.0099463618913208,988270.0,6.877000000000002,13.263,1,0.0,$RESERVED$ $MENTION$: BREAKING: U.S. sanctions $NUMBER$ North Korean individuals and one North Korean company - treasury website
RT @IMFcares: Dr @DavidAgus has a super public service announcement on @CBS for #prostatecancer awarenss month. Keep the message going - Pl…,CBS,08/09/2018,56.06,-0.0554762754191937,6751947.0,24.985,24.913,1,0.1666666666666666,$RESERVED$ $MENTION$: Dr $MENTION$ has a super public service announcement on $MENTION$ for $HASHTAG$ awarenss month. Keep the message going - Pl
Check out KEYES Vintage CLIP ON EARRINGS Rhinestone Signed CORNUCOPIA Burst https://t.co/KqiseUwIka @eBay,eBay,21/10/2018,28.75,0.0973913043478261,39779447.0,58.203,35.868,1,0.0,Check out KEYES Vintage CLIP ON EARRINGS Rhinestone Signed CORNUCOPIA Burst $URL$ $MENTION$
RT @ABREG_1: I had a blast helping out in Houston! Tweet and RT with #HR4HR during the World Series and @TMobile will donate $2 to @TeamRub…,TMobile,27/10/2018,65.11,0.0092151743203808,7111280.0,34.61,25.734,1,0.0,$RESERVED$ $MENTION$: I had a blast helping out in Houston! Tweet and RT with $HASHTAG$ during the World Series and $MENTION$ will donate $2 to $MENTION$
"RT @RealJack: Hey @BankofAmerica,Do you support ISIS style executions of the President of the United States or will you be pull…",Bank of America,31/05/2017,22.41,0.0370370370370369,138636343.0,19.559,27.06,1,0.0,"$RESERVED$ $MENTION$: Hey $MENTION$,Do you support ISIS style executions of the President of the United States or will you be pull"
RT @ChristianWhiton: Use of America-hater Kaepernick by @Nike a reminder that advertising departments are super diverse—just not diverse to…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.3333333333333333,$RESERVED$ $MENTION$: Use of America-hater Kaepernick by $MENTION$ a reminder that advertising departments are super diversejust not diverse to
"RT @WuYiFan_KrisBar: Search #KrisWu on Burberry website,there's a surprise waiting for you🎁@Burberry X @KrisWuOfficial_coming soon... h…",Burberry,30/11/2017,1716.0,0.0192307692307692,2810169.0,11.898,35.007,-1,0.0,"$RESERVED$ $MENTION$: Search $HASHTAG$ on Burberry website,there's a surprise waiting for you$EMOJI$$MENTION$ X $MENTION$ soon... h"
"@GoogleIf you must kill it, at least enable pinned emails in #Gmailhttps://t.co/MymOea7kC2: Google is Killing Inb… https://t.co/qbvsFdapPd",Google,13/09/2018,1182.14,-0.0059891383423284,2003418.0,18.038,16.833,1,-0.3,"$MENTION$ you must kill it, at least enable pinned emails in $HASHTAG$://$URL$: Google is Killing Inb $URL$"
RT @Manal_Cali: Hey @Nike can you sue her for illegally using your trademark and name without permission? https://t.co/XLeHqsZknc,Nike,06/09/2018,80.4,0.0223880597014925,8577029.0,21.379,18.968,1,-0.5,$RESERVED$ $MENTION$: Hey $MENTION$ can you sue her for illegally using your trademark and name without permission? $URL$
"RT @IBM: IBM to acquire @RedHat, the world’s leading provider of open source technology, becoming the #1 hybrid cloud provider: https://t.c…",IBM,29/10/2018,119.64,0.0430458040789034,20450448.0,44.37,34.08,1,0.225,"$RESERVED$ $MENTION$: IBM to acquire $MENTION$, the worlds leading provider of open source technology, becoming the $HASHTAG$ hybrid cloud provider: $URL$"
Anyone else make the mistake I made this morning and download @Apple #ios1101 ? #garbage,Apple,29/09/2017,154.12,-0.0063586815468467,26299810.0,18.701,15.889,-1,0.0,Anyone else make the mistake I made this morning and download $MENTION$ $HASHTAG$ ? $HASHTAG$
@reeses @amazon Im having Reese’s peanut butter cup dark chocolate,Amazon,01/09/2018,2012.71,-0.0072588698819005,4204378.0,16.883,20.676,1,-0.15,$MENTION$ $MENTION$ Im having Reeses peanut butter cup dark chocolate
Check out 2014-15 PANINI EMINENCE KYRIE IRVING PATCH AUTO 4/5 IMMENCE ENDORSEMENTS https://t.co/kU1mAQ11HW @eBay,eBay,31/10/2017,37.64,-0.022316684378321,6722841.0,19.794,16.127,-1,0.0,Check out $NUMBER$-15 PANINI EMINENCE KYRIE IRVING PATCH AUTO $NUMBER$/5 IMMENCE ENDORSEMENTS $URL$ $MENTION$
RT @warrenellis: #Castlevania Season 2 goes live Friday. Only on @netflix . https://t.co/GtkImwWlM5,Netflix,24/10/2018,301.83,0.1021767219958255,19039297.0,83.53399999999998,58.904,-1,0.1363636363636363,$RESERVED$ $MENTION$: $HASHTAG$ Season $NUMBER$ goes live Friday. Only on $MENTION$ . $URL$
Check out Crocheted Pot Holders Matching Caddy Vintage Handmade  https://t.co/m9ssXMVyvQ via @eBay,eBay,28/10/2018,27.34,0.0263350402340892,16691760.0,54.536,37.821,-1,0.0,Check out Crocheted Pot Holders Matching Caddy Vintage Handmade $URL$ via $MENTION$
RT @MoreOfSense8: @sense8 @netflix @NetflixFR @french_cluster @Global_Cluster @IAmWeCampaign @Sense8Worldwide Damn I thought ST would…,Netflix,31/10/2017,196.43,0.0158326121264571,5518595.0,20.059,30.692,-1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Damn I thought ST would
RT @Reuters: Turkey's President Erdogan's statement on the killing of Jamal Khashoggi https://t.co/qk3lhOUDHu,Reuters,23/10/2018,51.6356,-0.0057576555709626,1277461.0,19.515,23.201,-1,0.0,$RESERVED$ $MENTION$: Turkey's President Erdogan's statement on the killing of Jamal Khashoggi $URL$
"RT @Sony: Greatest video games, ranked:
24. Look
23. we
22. know
21. we
20. did
19. this
18. meme
17. format
16. before
15. and
14. you
13…",Sony,11/09/2018,6335.0,-0.0165745856353591,5444200.0,14.12,17.796,-1,1.0,"$RESERVED$ $MENTION$: Greatest video games, ranked:24. Look23. we22. know21. we20. did19. this18. meme17. format16. before15. and14. you13"
RT @trvo512: are you fucking kidding me? @McDonalds https://t.co/YgNCoLqJhr,McDonald's,01/02/2017,122.42,0.0035941839568697,3233576.0,7.607,9.573,-1,-0.6,$RESERVED$ $MENTION$: are you fucking kidding me? $MENTION$ $URL$
Check out Hand Painted Ducal Chest of Drawers in Sailors Blue #Ducal https://t.co/fFyNS4Y8mk via @eBay,eBay,16/09/2018,34.1,0.0099706744868034,5376353.0,18.239,14.535,-1,0.0,Check out Hand Painted Ducal Chest of Drawers in Sailors Blue $HASHTAG$ $URL$ via $MENTION$
Look what I found on @eBay! https://t.co/KE52aWd7lE via @ebayindia,eBay,31/05/2017,34.3,0.0174927113702624,9762178.0,16.727,22.532,-1,0.0,Look what I found on $MENTION$! $URL$ via $MENTION$
"RT @Mastercard: What’s better than your team going to the #WorldSeries? Finding out you’re going, too. We surprised these Mastercard cardho…",Mastercard,28/10/2018,197.49,0.0339764038685502,6523587.0,43.74800000000001,37.435,-1,0.5,"$RESERVED$ $MENTION$: Whats better than your team going to the $HASHTAG$? Finding out youre going, too. We surprised these Mastercard cardho"
@Reuters Is he sorry for the bulling or just getting caught?,Reuters,30/11/2017,48.5406,0.0052183120933816,816955.0,7.222,18.276,1,-0.5,$MENTION$ Is he sorry for the bulling or just getting caught?
@DefLeppard on @Google : DefLeppard on @Google : Visualize Def Leppard https://t.co/F386jELUYV https://t.co/nL2NerY7U2,Google,29/12/2017,1053.4,0.0118188722232768,1180340.0,8.808,15.089,-1,0.0,$MENTION$ on $MENTION$ : DefLeppard on $MENTION$ : Visualize Def Leppard $URL$ $URL$
RT @Apple: It takes 3 things to make a great photo. Find out in a Photo Lab at the Apple store.,Apple,06/08/2018,209.07,-0.0051657339647007,25425387.0,35.354,22.808000000000003,-1,0.8,$RESERVED$ $MENTION$: It takes $NUMBER$ things to make a great photo. Find out in a Photo Lab at the Apple store.
RT @chiefpettymiles: #IronStudios #JurassicPark #Velociraptors Kitchen Art Scale 1/10 #Statue   https://t.co/RD5fLsiN2Y via @eBay #movie #m…,eBay,01/10/2018,32.51,0.0156874807751462,11990681.0,23.54,17.737000000000005,1,0.0,$RESERVED$ $MENTION$: $HASHTAG$ $HASHTAG$ $HASHTAG$ Kitchen Art Scale $NUMBER$/10 $HASHTAG$ $URL$ via $MENTION$ $HASHTAG$ $HASHTAG$
I'm Not Broken by Amy Beth Outland https://t.co/EZaZZClZCP via @amazon,Amazon,31/05/2017,994.62,0.0011662745571172,3913115.0,10.034,14.566,1,0.2,I'm Not Broken by Amy Beth Outland $URL$ via $MENTION$
"RT @Enza0305: @lovretta @netflix This makes me happy!! #Killjoys deserves more exposure, more fans, more everything!! It's that awesome. #R…",Netflix,31/07/2017,181.66,0.0131013982164482,4883606.0,27.155,46.918,1,1.0,"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ This makes me happy!! $HASHTAG$ deserves more exposure, more fans, more everything!! It's that awesome. $HASHTAG$"
RT @Manal_Cali: Hey @Nike can you sue her for illegally using your trademark and name without permission? https://t.co/XLeHqsZknc,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,-0.5,$RESERVED$ $MENTION$: Hey $MENTION$ can you sue her for illegally using your trademark and name without permission? $URL$
RT @johnp7: @AnySmallTownUSA @Isabel1170 @BankofAmerica @CarringtonMS @SenWarren My Judge allowed untimely robo stamped sjolander/meder not…,Bank of America,06/09/2018,30.85,0.0025931928687195,42666015.0,11.241,14.238,1,0.0,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ My Judge allowed untimely robo stamped sjolander/meder not
RT @MasonMills92: @alteratyeshiva @Nike Good. Give Nike more publicity and destroy property you already bought.Great protest.,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.7,$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Good. Give Nike more publicity and destroy property you already bought.Great protest.
RT @IMKristenBell: RT if you want @McDonalds to do the right thing here: https://t.co/Jcz4pDUjw5,McDonald's,12/09/2018,164.74,-0.0050989437902149,2613354.0,7.46,11.114,-1,0.2857142857142857,$RESERVED$ $MENTION$: RT if you want $MENTION$ to do the right thing here: $URL$
RT @CsharpCorner: #Microsoft Releases #SharePointFramework V1.6  cc @CsharpCorner @Microsoft @SharePoint https://t.co/CWOcaNutlN,Microsoft,07/09/2018,108.21,0.032344515294335,22498646.0,20.828000000000007,16.55,1,0.0,$RESERVED$ $MENTION$: $HASHTAG$ Releases $HASHTAG$ V1.6 cc $MENTION$ $MENTION$ $MENTION$ $URL$
Johari's Window by Suzy Davies https://t.co/MSyJkxkC73 via @amazon,Amazon,24/09/2018,1934.36,-0.0100033085878533,4213728.0,24.298,22.63300000000001,-1,0.0,Johari's Window by Suzy Davies $URL$ via $MENTION$
RT @DevanF91: A thread: reason why I chose to cut @Nike swoosh logo of my socks. https://t.co/3JFmRMgjVH,Nike,07/09/2018,80.3,-0.0087173100871731,6633912.0,21.364,18.219,-1,0.0,$RESERVED$ $MENTION$: A thread: reason why I chose to cut $MENTION$ swoosh logo of my socks. $URL$
@A_PacNigga90 @Kaepernick7 @Nike Funny how everyone ignores that. JS,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.25,$MENTION$ $MENTION$ $MENTION$ Funny how everyone ignores that. JS
@kelss_nicole14 @pepsi Get outta here!!! You don't even like Pepsi 😤,Pepsi,18/09/2018,113.98,0.0051763467274959,4081437.0,12.057,12.047,1,0.0,$MENTION$ $MENTION$ Get outta here!!! You don't even like Pepsi $EMOJI$
"RT @Apple: The all-new iPhone XS, iPhone XS Max, iPhone XR and Apple Watch Series 4 are here. #AppleEvent",Apple,12/09/2018,221.07,0.0010403944451984,49278740.0,22.583,17.953,-1,0.0,"$RESERVED$ $MENTION$: The all-new iPhone XS, iPhone XS Max, iPhone XR and Apple Watch Series $NUMBER$ are here. $HASHTAG$"
RT @ericjwriting: 2/4 Cavalry Book 5: Eagle Hammer (Military ... by Eric Johnson for $8.50 https://t.co/OysdQtsoiE via @amazon #IARTG #SFRT…,Amazon,18/10/2018,1770.72,-0.0055175295924821,5873995.0,51.804,34.387,1,-0.1,$RESERVED$ $MENTION$: $NUMBER$/4 Cavalry Book $NUMBER$: Eagle Hammer (Military ... by Eric Johnson for $8.50 $URL$ via $MENTION$ $HASHTAG$ $HASHTAG$
"I just checked in @McDonalds with #mPLACES to donate to @RMHC With mPOINTS, you can too: https://t.co/wD8gcPvO4a",McDonald's,31/05/2017,150.89,-0.0068261647557821,6415744.0,7.08,17.164,-1,0.0,"I just checked in $MENTION$ with $HASHTAG$ to donate to $MENTION$ With mPOINTS, you can too: $URL$"
"RT @DigitalStormPC: Biggest giveaway ever 🔥 $8,000 Aventum X powered by a limited edition @intel Core i7-8086K can be yours!Delicious tem…",Intel,18/09/2018,46.1,-0.0121475054229935,20528084.0,22.811,19.689,1,-0.0714285714285714,"$RESERVED$ $MENTION$: Biggest giveaway ever $EMOJI$ $8,000 Aventum X powered by a limited edition $MENTION$ Core i7-8086K can be yours!Delicious tem"
RT @Reuters: Revelers​ take over Copacabana for Rio’s gay pride celebration https://t.co/hWG87EK27O,Reuters,02/10/2018,49.2786,0.0210091195772607,11004151.0,10.249,13.725,1,0.4166666666666667,$RESERVED$ $MENTION$: Revelers take over Copacabana for Rios gay pride celebration $URL$
RT @Reuters: Indonesia to work with Alibaba's Jack Ma to increase exports: minister https://t.co/y2YnltQOhG https://t.co/7nK7B7K6yk,Reuters,02/09/2018,49.0473,0.0033681772493082,3566561.0,19.213,16.855,-1,0.0,$RESERVED$ $MENTION$: Indonesia to work with Alibaba's Jack Ma to increase exports: minister $URL$ $URL$
